feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13
0.154606,0.078981,0.169069,0.276572,0.238921,0.178648,0.08403300000000001,0.165189,0.055215,0.009915,0.15858599999999998,0.083161,-0.005229999999999999,0.132171,0.220917,0.205134,0.175006,0.051599,-0.003281,-0.14183900000000002,-0.006540000000000001,0.07476000000000001,0.026623,0.032272,-0.140768,-0.229717,-0.17008800000000002,-0.174718,-0.17206400000000002,-0.17297200000000001,-0.158414,-0.169521,-0.006853,-0.023503,-0.040409,-0.057063,-0.098228,-0.02053,-0.026369999999999998,-0.08573099999999999,-0.08329600000000001,-0.076225,-0.156039,-0.002597,0.005488,-0.149876,-0.052881,-0.07812100000000001,-0.017261000000000002,-0.06926,-0.032902,-0.018762,-0.0061979999999999995,-0.011923999999999999,-0.001082,-0.001656,-0.038534,-0.0115,-0.080305,0.018886,0.015328999999999999,-0.086121,0.052954999999999995,0.018456,-0.090793,-0.143152,-0.086336,0.023815,0.164148,-0.046644,0.107678,0.079928,0.077433,0.029830000000000002,0.176397,0.063149,0.05434,0.113837,0.026476999999999997,-0.016043,-0.029996,-0.014195,0.036857,-0.0316,-0.010462,0.049687,-0.026316000000000003,-0.041009,-0.018225,-0.046099,-0.035528,-0.0032310000000000004,0.008502,-0.025394999999999997,-0.024656,-0.030195,-0.031038999999999997,0.043195,0.055264,-0.034691,-0.0139,-0.0018,0.096064,0,0,0,0,1,1,1,1,1,0,0,1,1,0
0.03967,-0.02216,-0.051566999999999995,-0.07888300000000001,0.0046890000000000005,-0.11786700000000001,-0.041576,-0.106227,-0.032484,-0.065493,-0.008184,-0.039431,0.027643,-0.015244,-0.045713,-0.134938,-0.039465,-0.087225,-0.041401,-0.005889,0.00389,0.006776000000000001,-0.02474,-0.02893,-0.035013999999999997,-0.07614299999999999,-0.03765,-0.049192,0.006922,-0.029582,0.021242,0.003378,-0.660615,0.054626999999999995,-0.042434,-0.063224,-0.035398,-0.054839,0.040338,0.009081,0.27058000000000004,-0.124748,-0.114202,0.051015,-0.073229,-0.006218,-0.054439999999999995,0.081084,0.082505,0.11638,0.154454,0.24499200000000002,0.251683,-0.09920599999999999,0.149234,0.208249,0.062829,0.078408,-0.098829,0.004028,0.013963999999999999,-0.055733000000000005,-0.009021,-0.07885199999999999,-0.021763,-0.033181,-0.014924000000000002,0.042193,-0.06527100000000001,-0.074015,-0.037721,-0.013859999999999999,0.019416,-0.068898,-0.060813,-0.014376,0.006843999999999999,0.009746,0.066927,-0.006906999999999999,-0.032449,0.014977,-0.014728999999999999,-0.05587,0.022155,-0.01108,-0.021499,0.054284000000000006,-0.035738,-0.041460000000000004,-0.041759,-0.029231,-0.009422,-0.018174,0.023577,-0.028401999999999997,-0.014122,-0.024503999999999998,-0.0007030000000000001,-0.04715,-0.035229,0.014044,0.130512,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.014296000000000001,0.010657999999999999,0.041264999999999996,0.067527,0.011774,0.09590900000000001,-0.013843000000000001,0.038419,-0.008490000000000001,-0.10738199999999999,-0.144327,-0.08264400000000001,-0.012863999999999999,-0.036388,-0.03911,-0.07335,0.024222999999999998,-0.13506300000000002,-0.080401,0.26552,-0.053838,-0.124851,-0.124502,-0.09591799999999999,-0.063658,-0.100512,-0.009979,-0.07827100000000001,0.004393,-0.019018,0.014695,-0.036612,-0.031237,-0.032915,-0.006071,-0.024717,-0.063451,0.031405,-0.035041,0.043259,-0.090179,-0.071327,-0.029754000000000003,-0.060528,-0.008872,-0.079336,-0.046682,-0.061813,0.148177,0.099941,0.009225,-0.051888,-0.13604000000000002,0.045383,-0.123953,-0.237139,0.192733,0.14818800000000001,0.06625700000000001,0.107795,0.134937,0.08329500000000001,0.098548,0.058713999999999995,-0.045612,-0.08326,-0.037925,-0.01643,-0.028102,0.038201,0.084994,0.121098,-0.045075,-0.043460000000000006,0.001037,-0.064336,-0.043901,0.051495000000000006,0.104374,0.24845799999999998,0.08775,0.099748,-0.06589099999999999,0.271403,-0.059489,-0.019387,0.38809299999999997,-0.05892000000000001,-0.073769,-0.087133,-0.084936,-0.065861,-0.069856,-0.066478,-0.062918,0.002118,-0.058516,-0.066464,-0.060586,0.213678,-0.061872,-0.042073,-0.133377,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.001437,-0.12215,-0.242819,-0.095829,-0.059889,0.037169,0.055980999999999996,0.066403,0.046498000000000005,-0.0055049999999999995,-0.09971000000000001,-0.037826,-0.07409600000000001,0.016923,-0.10636,-0.097505,-0.024021,-0.018599,0.1198,0.014266999999999998,-0.023648,0.131108,0.20948899999999998,0.09222999999999999,0.07404,-0.024868,-0.087437,0.033119,0.084458,-0.153835,-0.117279,-0.053292,0.024434,0.13581,0.064851,0.057185,0.066901,0.036773,0.046238999999999995,0.011812999999999999,-0.007717,0.047425,0.051177,0.05889199999999999,0.012412999999999999,-0.072489,-0.002859,-0.04868,-0.066298,0.041736,-0.004139,0.01064,0.042602999999999995,-0.086826,-0.09015,-0.02405,-0.143555,-0.025671,0.054023,0.051354,0.013219,0.006619,-0.07298500000000001,0.12876300000000002,-0.07488500000000001,-0.11846199999999998,-0.18277000000000002,-0.13496,0.17416199999999998,0.044917,0.187872,0.240436,0.010985,-0.044009,0.070882,-0.034945,-0.126084,-0.037661,-0.084036,-0.039087000000000004,0.256475,-0.04191,-0.058679999999999996,-0.059288,-0.045933999999999996,-0.043398,-0.051972000000000004,-0.037134,-0.056367999999999994,-0.0728,-0.073573,-0.057374,0.22910100000000003,-0.051751,0.239333,-0.05293,0.243441,0.236867,-0.038235000000000005,-0.066768,-0.022153,-0.027696,-0.154461,0,0,1,1,1,1,0,0,0,0,0,0,0,0
0.10603900000000001,0.219217,0.118822,0.088759,0.02802,0.04219,0.15301199999999998,0.031322,0.07939,0.15232,-0.026017000000000002,0.117549,0.139754,0.109672,0.070984,0.117894,0.041089999999999995,0.14515999999999998,0.048738,0.030452,0.035046,-0.017272,0.018158,-0.024908,-0.063911,0.12450399999999999,0.18800799999999998,0.035829,0.026558999999999996,0.108928,0.194441,0.131273,-0.035147000000000005,0.002735,-0.11250999999999999,-0.11386099999999999,-0.047491000000000005,-0.170678,-0.148396,-0.149957,-0.014061,-0.000424,-0.026602999999999998,-0.041741,-0.106092,-0.09214,-0.21532199999999999,-0.017234,-0.069972,-0.08179,-0.067092,-0.007974,-0.009283,-0.018445,0.046467,0.036601,-0.057617999999999996,-0.020491,-0.073951,0.09764500000000001,0.072533,0.10871700000000001,0.067275,-0.16738499999999998,-0.11034400000000001,-0.073305,-0.033035,-0.059997,0.12371300000000002,0.051865999999999995,-0.073452,-0.000778,0.07434199999999999,-0.027944,-0.070988,-0.059664,-0.005375,-0.024788,0.013189,-0.041002,-0.056544000000000004,0.011299,0.22649499999999997,-0.07560599999999999,-0.049225,-0.024146,-0.051557000000000006,-0.058988,-0.060860000000000004,-0.074396,-0.026452999999999997,0.34374,0.10280399999999999,0.27521100000000004,-0.05515,-0.051574,0.033708999999999996,-0.053052999999999996,0.105625,-0.063434,-0.06105700000000001,-0.035031,-0.08893999999999999,1,1,1,1,0,0,0,0,0,0,0,1,1,0
0.016769,-0.075487,-0.020091,-0.07707699999999999,0.123582,-0.040737,0.11685699999999999,-0.022397999999999998,0.025689999999999998,-0.042897000000000005,-0.013362,-0.077645,0.020301,0.085492,0.11558299999999999,-0.005964,0.09489500000000001,-0.090259,-0.067326,0.07028999999999999,-0.016501,-0.11073399999999999,-0.045453,-0.137451,-0.023109,-0.062465999999999994,0.07559600000000001,-0.032075,-0.150815,0.144236,0.17738900000000002,-0.016188,-0.084976,-0.11427000000000001,-0.007946,0.10716400000000001,0.145717,0.042118,0.011184999999999999,-0.050499,0.02899,0.06238200000000001,0.056677,-0.17569500000000002,-0.035278,-0.021363999999999998,-0.04711,-0.171423,-0.074501,-0.018586000000000002,0.050957999999999996,0.001966,-0.030823000000000003,-0.032512,0.061114999999999996,0.010655,0.055588,0.0029649999999999998,0.033654,0.010981,-0.035533999999999996,0.119223,-0.025453,0.540572,-0.32792,-0.08292200000000001,-0.125658,-0.111594,0.10656199999999999,0.053857,0.198534,0.128556,-0.139105,-0.080205,-0.071268,-0.12589,-0.049855000000000003,-0.097649,-0.013016,-0.024827000000000002,-0.047595,-0.066761,0.052451,-0.070952,-0.031875,0.014159999999999999,-0.029716000000000003,-0.021847,-0.037469999999999996,-0.020817,-0.022352,-0.015781,-0.008126999999999999,0.032489,0.083126,-0.042647000000000004,-0.046751,0.038893000000000004,0.0077599999999999995,0.001945,-0.051515,-0.007634999999999999,0.123089,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0.037096,-0.005933,0.012320000000000001,-0.060493,0.047238999999999996,0.053575,-0.041533999999999995,-0.024796000000000002,-0.031835,0.001945,-0.028348,0.09260299999999999,-0.098058,-0.08504400000000001,-0.063446,-0.098746,-0.21108400000000002,0.106387,0.282346,0.010794,-0.061353,0.009833,-0.021588999999999997,-0.083354,-0.03488,-0.049495,-0.10127799999999999,-0.092766,-0.00941,-0.046732,-0.106795,-0.098,-0.07977200000000001,-0.17516900000000002,-0.21675500000000003,-0.088388,-0.171058,-0.037696,-0.179964,0.15221099999999999,-0.125865,0.28272800000000003,-0.19099000000000002,0.048727,-0.242702,-0.046991000000000005,-0.23388499999999998,0.014311,0.013378999999999999,0.07997,0.072361,0.053876,0.079762,0.019561000000000002,0.05716,0.124452,-0.0024010000000000004,0.11747,-0.047552,-0.030644,0.019938,0.061872,-0.080498,-0.08757000000000001,0.106749,0.264482,-0.048948,0.058296,0.062426,0.09161,-0.133849,0.014032,-0.029191,-0.097272,-0.02657,-0.065664,0.11115699999999999,0.204042,0.164481,0.007184,0.0208,-0.011884,-0.015537,-0.02808,0.0037240000000000003,-0.018681,0.017013,-0.047479,-0.027034,-0.038067000000000004,-0.045489,0.022366999999999998,-0.043217,0.037869,0.025938,-0.033506,-0.021318,-0.02238,-0.006227,-0.050908999999999996,-0.034158,0.023749,0.124722,0,1,1,0,0,0,0,1,1,0,0,1,1,0
0.033749,-0.010392,0.057419000000000005,0.049878,0.078691,0.035036000000000005,0.07699299999999999,-0.005275,0.008069,-0.057711,-0.06743400000000001,-0.058202,-0.041128,-0.080027,0.036125,-0.052695000000000006,0.062645,-0.06336900000000001,0.180884,0.012742,-0.0034159999999999998,-0.08744600000000001,-0.138052,-0.088894,-0.057973000000000004,-0.017591,0.052489999999999995,0.017603,0.047129000000000004,0.147898,0.11577899999999999,0.09848,-0.033747000000000006,-0.052535000000000005,-0.019721000000000002,-0.020454,0.038236,-0.034089,0.035482,-0.034707,0.058934,0.05297,0.047991000000000006,0.014674000000000001,0.144867,0.111528,0.20872600000000002,0.018345,-0.049767,-0.08444,-0.087225,-0.139468,-0.12903299999999998,0.146848,-0.060216,-0.071983,0.026427999999999997,-0.004507,-0.150114,-0.039817,-0.029029000000000003,-0.120901,-0.14275,-0.095622,0.165114,0.17840899999999998,0.183544,0.178479,-0.218183,-0.120933,-0.10438199999999999,-0.182069,0.021735,-0.005142,-0.055179,0.11668900000000001,0.144704,0.122859,0.094674,-0.166948,-0.036018,0.015634000000000002,0.015271999999999999,0.086245,0.06997,-0.06374400000000001,-0.08793200000000001,0.033787,-0.08584,0.20519400000000002,0.044752999999999994,0.158166,0.062079999999999996,0.200046,-0.09775700000000001,-0.13588599999999998,-0.028564,-0.107897,0.206655,-0.10979900000000001,-0.045576,-0.10769000000000001,0.004647,0,1,1,0,0,0,1,1,0,0,0,1,1,0
-0.214935,-0.044131000000000004,0.112659,0.133682,-0.124661,-0.003445,-0.24626399999999998,-0.154028,-0.181847,0.042131,0.052287,0.197252,0.077428,0.076711,-0.049456,-0.062685,-0.146264,-0.11589200000000001,0.028122,0.109706,0.014899,0.009313,-0.008597,0.072907,0.095742,0.039564,0.001693,0.002897,0.06503099999999999,-0.022121000000000002,0.037739999999999996,0.048973,-0.001013,0.200787,0.10032100000000001,-0.024825999999999997,-0.090041,-0.089666,0.085717,0.108875,0.121255,-0.010485,-0.043708,0.11945399999999999,0.039955000000000004,0.028352,0.042035,-0.013527,-0.097816,-0.177922,-0.170872,-0.138265,-0.080307,0.066211,-0.030354000000000003,0.121321,0.020163,0.005882,-0.034291,-0.002316,-0.029111,0.005982,0.0049039999999999995,0.046985,0.068866,0.048825,0.158576,0.136959,-0.074175,0.011778,0.01616,-0.057853999999999996,-0.060601,0.008536,0.020756,-0.010411,-0.07703099999999999,0.015819,0.036869,-0.059330999999999995,-0.076136,0.155529,0.328373,-0.069732,-0.07034800000000001,0.022035,-0.07162400000000001,-0.076657,0.002966,-0.028094,-0.052548000000000004,0.102136,-0.023075,0.01721,-0.074491,-0.06976900000000001,0.275099,0.185624,0.08694299999999999,-0.082486,-0.006726,-0.056468,-0.154416,1,1,0,0,1,1,0,0,0,0,0,1,1,0
0.122485,-0.001695,-0.006924,0.032785,0.019186,0.065595,0.095677,0.091116,0.07899099999999999,0.125775,0.07041599999999999,0.119045,0.080938,0.16794800000000001,0.106143,0.096536,0.1434,0.115622,-0.026639,0.083353,0.0421,0.026258,0.110925,0.14787,0.10211,0.027382999999999998,0.035807,0.049788,0.020628999999999998,0.005178,0.029941000000000002,-0.029752999999999998,0.116379,0.136919,0.176998,0.024571,0.042194,0.027538999999999998,0.049885000000000006,-0.071575,-0.043779000000000005,0.050483,-0.005111,-0.033333999999999996,0.082991,0.015175,0.013083000000000001,0.100426,-0.091461,-0.002526,-0.032789,0.017403000000000002,0.057999,-0.07813099999999999,-0.019806,0.049568,-0.150061,-0.093868,0.058172,-0.117209,-0.226282,-0.118994,-0.065356,-0.072063,0.019681999999999998,-0.022139,-0.11193399999999999,-0.08854,0.031802,-0.025327000000000002,0.010862,0.050797,0.06113300000000001,0.043732,0.035437,-0.176117,-0.09513300000000001,-0.264977,-0.15932000000000002,-0.118559,-0.032492,0.016673,-0.074663,-0.021301,-0.10311600000000001,0.016463,0.282452,0.180266,0.231211,-0.017797,-0.014943000000000001,-0.10794300000000001,-0.052767999999999995,-0.071512,0.040475,-0.047485,-0.06998099999999999,-0.08164500000000001,-0.11661700000000001,0.28076599999999996,-0.104367,0.133018,-0.065885,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.187276,-0.015665000000000002,0.092205,0.050822000000000006,0.08893999999999999,0.13613699999999998,0.004437,0.161434,0.29362699999999997,0.034584,0.163082,0.111873,0.13686199999999998,0.167125,0.12543900000000002,0.28517600000000004,-0.008694,0.155695,-0.129928,-8.2e-05,0.036017,-0.012856,0.049568,0.08200299999999999,0.160365,-0.0047350000000000005,-0.060398,-0.004278,0.059252,-0.062020000000000006,-0.023492,-0.047979,-0.094207,-0.117202,0.016397,0.066679,0.009904999999999999,0.00365,-0.099948,-0.07647000000000001,0.028607,0.028404000000000002,-0.002747,-0.012454,-0.2047,-0.108029,-0.005843,0.07241,0.08885900000000001,-0.059238,-0.109393,-0.003069,-0.035408999999999996,0.099142,-0.11483099999999999,0.044437,0.025425,-0.017391,-0.08601900000000001,-0.190931,-0.093559,-0.067187,-0.141321,-0.057198,0.067074,0.036445,0.046870999999999996,-0.004228,0.016456000000000002,-0.039659,-0.0221,-0.038731,0.182028,0.064752,0.12001099999999999,-0.076043,-0.252101,0.021182,-0.003204,-0.059966,-0.076587,0.047022,0.063278,0.019908000000000002,-0.067146,-0.0028420000000000003,-0.060302,-0.0714,-0.082096,0.068116,0.078731,0.029691000000000002,0.02521,0.047546,-0.074948,-0.07020499999999999,0.022134,0.30277,-0.005339,-0.082773,-0.082643,-0.057442999999999994,0.026892000000000003,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.311818,0.175725,-0.033616,-0.175928,0.045333,-0.293169,-0.275577,-0.23446199999999998,-0.120755,-0.01286,-0.0012490000000000001,-0.057741999999999995,-0.097592,-0.191646,-0.157177,-0.209015,0.01353,0.026101999999999997,-0.10681600000000001,0.047335,0.094081,0.150145,0.12326600000000001,0.111372,0.05731,-0.015328,0.014369,0.036876,0.11881199999999999,0.019895,-0.013412,0.00613,-0.034462,0.036839,0.004212,-0.058723000000000004,-0.01484,0.020564,-0.0025670000000000003,-0.075507,-0.06579,0.002246,0.013876,0.07043300000000001,0.058320000000000004,0.082942,0.093521,-0.02833,-0.007442,0.038098,0.032186,0.018629,0.022008,0.0021809999999999998,0.041798,0.080121,-0.033735,0.023739,-0.020461,-0.023416,0.00551,-0.028714999999999997,-0.055675,-0.011484999999999999,-0.016422,0.0011279999999999999,0.015344,0.039773,-0.032972,-0.159781,-0.02536,-0.049992,0.077247,0.09551699999999999,0.13510999999999998,0.067253,0.095962,-0.02935,-0.035439,0.258434,0.038522,-0.08304299999999999,0.031678,0.118049,0.060698,-0.068137,-0.067399,-0.068969,0.263018,0.06543500000000001,0.059814,0.007709000000000001,-0.073358,0.165526,-0.06717200000000001,-0.064529,-0.067804,-0.067472,-0.059946000000000006,-0.039665,0.033347,-0.028537,-0.10625599999999999,0,1,1,0,0,0,0,0,1,1,0,1,1,0
0.062789,0.289173,0.077693,0.164679,0.079205,-0.043033999999999996,-0.067401,-0.024453,-0.024038999999999998,-0.038943,-0.132879,-0.027902,0.24116100000000001,-0.10698900000000001,0.24606799999999998,0.10478299999999999,-0.018903,0.25187800000000005,0.014188,-0.09250900000000001,-0.132955,0.027148000000000002,-0.059301,-0.037521,-0.06473,-0.098471,0.033968,-0.098378,-0.10964600000000001,-0.17281400000000002,-0.10500999999999999,-0.053188,-0.06980599999999999,-0.01222,-0.057916999999999996,-0.154914,-0.11209300000000001,-0.018591999999999997,-0.11784700000000001,-0.033002,-0.08881900000000001,-0.165651,-0.085204,-0.032538,-0.097958,-0.107743,-0.106072,-0.039462,0.114285,0.078997,0.026452999999999997,0.065464,0.008355,0.053782,-0.098601,-0.010473999999999999,0.076915,0.090851,0.094794,0.023416,0.035229,0.05307100000000001,0.033145999999999995,0.108633,-0.143101,-0.022568,-0.176256,-0.14716400000000002,0.15237699999999998,0.12909600000000002,0.030942,0.055024,-0.01205,-0.052863,-0.02012,0.075918,-0.007835,0.048539,0.096923,-0.079743,-0.056503,0.026504000000000003,0.108097,-0.047986,-0.084548,0.281868,-0.090145,-0.066458,0.037249000000000004,-0.017218999999999998,0.003966,-0.015141,0.103604,0.06035,-0.046827999999999995,-0.088115,-0.048167,0.02025,0.027774,-0.10003300000000001,0.057054999999999995,-0.07108099999999999,0.04865,0,1,1,0,0,0,0,0,0,1,1,1,1,0
0.006183,0.024343,-0.08845599999999999,-0.021646000000000002,-0.054859000000000005,-0.029102,0.023392,-0.021997,-0.017555,0.08959099999999999,-0.030251,-0.042230000000000004,0.049280000000000004,0.036856,0.019263,-0.02595,0.043258,0.028002,-0.038986,0.06786,0.069867,0.118094,0.148564,0.15078,0.184109,0.154141,0.078563,0.113282,0.225356,0.048296,0.039822,0.07824400000000001,0.016093,0.029071,0.073086,0.069899,0.14665999999999998,0.098337,0.087352,0.079712,0.06606000000000001,0.058022000000000004,0.109162,0.059023,0.058192999999999995,0.043179,0.122966,0.076024,-0.11061900000000001,-0.12887,-0.11838399999999999,-0.050262,0.006670000000000001,0.078051,0.016912,0.206179,-0.226041,-0.183042,0.026496,-0.073212,-0.208569,-0.12480699999999999,-0.104422,-0.06598,0.028611,0.106926,-0.00421,-0.016544999999999997,-0.055736,-0.031529,-0.115877,-0.18048599999999998,0.086727,0.013463,-0.031457,0.081723,0.039322,-0.031379000000000004,-0.12093499999999999,0.194975,0.169722,-0.09272000000000001,-0.073502,-0.09717999999999999,-0.06200700000000001,-0.061614999999999996,-0.063456,-0.064295,-0.078846,-0.097379,-0.09496,-0.07244099999999999,0.19586900000000002,-0.069622,0.199474,-0.066575,0.16195,0.17369,-0.063965,-0.083243,-0.07899400000000001,-0.041512,0.036288,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.033335000000000004,-0.056188,0.006383,0.093109,0.030832,-0.066593,0.07522999999999999,-0.00798,0.032112,0.026139999999999997,0.008512,0.0026149999999999997,0.118227,0.063275,0.019115,-0.032385000000000004,-0.0032259999999999997,0.026754000000000003,-0.033505,0.12914,0.07228,-0.031181,-0.001263,0.054972,-0.020577,0.047464,0.116004,0.131327,0.066812,0.134259,0.042533,0.033171,0.071672,0.045786,-0.073795,-0.08619500000000001,-0.18223499999999998,-0.23760599999999998,-0.068523,0.181428,-0.018657,-0.234229,-0.142098,0.09724400000000001,-0.168676,-0.07794,-0.11535,0.035773,-0.013865,-0.051204999999999994,-0.074389,-0.049500999999999996,-0.055737,0.147007,-0.040911,0.017912,-0.10761,-0.165323,0.036904,0.038844,0.047276,-0.018625,0.003411,-0.050196,0.051290999999999996,0.096299,-0.0696,0.129565,0.126486,0.065919,0.089043,0.034582999999999996,0.114705,0.08394800000000001,0.048113,0.011101,0.116272,0.041966,0.059428999999999996,-0.1027,0.113375,0.19455,-0.11469800000000001,0.125032,-0.119769,0.144806,0.129728,0.058722,0.15011,0.045261,0.041279,-0.11683099999999999,-0.012148,-0.130161,-0.051021,-0.109722,0.139944,-0.11370799999999999,-0.112891,0.097803,0.284354,-0.110877,-0.180845,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.065604,0.001486,0.036659,0.023581,0.062254,-0.012862,-0.027696,0.031376,0.155703,0.035914999999999996,0.202226,-0.012159,0.097311,0.12406500000000001,0.193466,0.14529,0.05914,-0.07349,0.027688,-0.012048999999999999,0.073245,0.17715,0.112455,0.116836,0.147555,0.124333,0.064569,0.028518,0.01441,0.054421000000000004,0.000178,0.021301,-0.000602,0.025012,0.085101,0.088244,0.126637,0.11514300000000001,0.088719,0.027587,0.073389,0.081477,0.115703,0.06651699999999999,0.092961,0.08005,0.103467,0.073929,-0.131115,-0.10837100000000001,-0.093763,-0.065179,-0.002688,0.027137,0.026586000000000002,0.191878,-0.155379,-0.151977,-0.048243,-0.10145,-0.210738,-0.250267,-0.22147199999999997,-0.20815100000000003,0.192753,0.138888,-3e-06,-0.134304,-0.01674,-0.13932,-0.138595,-0.233148,0.040594,-0.002594,-0.0016710000000000002,0.12446800000000001,0.089919,-0.073466,-0.12311400000000002,-0.009859,0.100698,-0.052739999999999995,-0.026581,-0.050245,0.010668,-0.009031,-0.023438,-0.036944,-0.032222,-0.041898000000000005,-0.032921,-0.013821,0.065855,-0.0202,0.014087,-0.02578,-0.022578,-0.031948000000000004,-0.023591,-0.049716,-0.037610000000000005,0.012977,0.132164,0,0,0,1,1,1,0,0,0,0,0,1,1,0
-0.099828,0.614114,-0.074688,0.204921,-0.047251999999999995,0.028605000000000002,0.008147,0.02456,-0.032994,-0.142048,0.201648,-0.10893399999999999,0.127492,-0.052493,-0.017551,0.060702,0.086992,-0.141599,0.043448,-0.030407,0.020630000000000003,0.07371699999999999,0.040266,0.008026,-0.0017519999999999999,-0.12233800000000002,-0.112581,-0.127577,0.001109,-0.128038,-0.009816,-0.076019,0.24752800000000003,0.28033,0.19308499999999998,-0.13352,-0.031863,0.081545,0.025806,-0.005979,0.002591,0.0013189999999999999,0.011798999999999999,-0.030422,0.08064199999999999,-0.043217,0.011089,0.005142,-0.002066,-0.028258,-0.061942,-0.022859,-0.031448000000000004,-0.021403,-0.082452,-0.012847999999999998,0.006364,-0.022386,-0.000508,-0.082952,-0.0017879999999999999,-0.160381,-0.032603,-0.00375,-0.031935000000000005,-0.055788,0.036208,-0.088828,-0.038523,0.020968999999999998,-0.090783,-0.11483,0.010136,-0.005354,0.023934,0.023637000000000002,-0.016587,0.032915,0.036293,-0.017717,-0.038191,-0.055216999999999995,0.002982,-0.039619,-0.023402000000000003,-0.015663999999999997,-0.029492,-0.029048,-0.035905,0.047164,0.056018,-0.012912999999999999,-0.021984,-0.028317000000000002,-0.025314,-0.019438,-0.035136,-0.037973,-0.019799,0.018691,-0.033494,0.15818,0.10820999999999999,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.137499,-0.06547,0.038507,0.011172,-0.0037020000000000004,-0.180801,0.12066400000000001,-0.11283399999999999,-0.017148,0.010629000000000001,-0.032019,-0.036585,0.031432,-0.078086,-0.06592999999999999,-0.23660100000000003,0.005082,-0.07837100000000001,-0.0042049999999999995,0.011945,-0.143697,-0.168711,-0.18018699999999999,-0.21329499999999998,-0.18226900000000001,-0.09277,0.006187,-0.066454,0.003611,0.005302,0.032895,-0.045885,-0.029162,0.069864,0.052626,0.04774,0.015982,0.053433,-0.12109,-0.082785,-0.020915,-0.096432,0.020605000000000002,0.00047400000000000003,0.058154,-0.011627,0.077088,-0.14858,0.188191,0.06166699999999999,0.045219999999999996,-0.002238,-0.11361099999999999,0.086108,0.001074,0.049776999999999995,0.070369,0.074157,-0.028926999999999998,0.017959,0.054966999999999995,-0.162778,-0.076856,-0.214594,0.159423,0.128626,0.13046,0.044157,0.007673,-0.021807,-0.134606,-0.053730999999999994,-0.075128,0.12482,0.236369,0.131099,0.092176,0.18136300000000002,0.10981700000000001,0.006790000000000001,0.333079,-0.066316,-0.055152,-0.026264,-0.021702000000000003,-0.043426,-0.04543,-0.054903,-0.058763,-0.045308,-0.049148000000000004,-0.05341900000000001,0.138688,0.012704,0.155202,-0.049317,-0.052966,-0.044241,-0.046569,-0.055523,0.052391,-0.026121,0.031088,0,0,0,0,1,1,1,1,1,0,0,1,1,0
0.088684,0.026466000000000003,0.117254,0.109074,0.072179,0.027619,0.058908,0.037749,0.109152,0.030264999999999997,0.09374500000000001,0.09308,0.10029099999999999,-0.02289,0.061222000000000006,0.074331,0.071869,0.222622,-0.159437,-0.058037,-0.067077,0.020844,0.035481,0.132384,0.10431800000000001,0.163365,0.159429,0.121898,-0.039327999999999995,0.08455800000000001,0.07473099999999999,0.039048,0.015047999999999999,0.0306,0.065413,0.047893,0.078828,0.048236,0.0467,-0.0034560000000000003,-0.016743,0.035396,0.055158000000000006,-0.019788,-0.00015800000000000002,-0.010747,-0.007889,0.020354,0.038899,0.057507,0.045319,0.093083,0.095012,0.0036369999999999996,0.000265,0.039955000000000004,-0.068579,-0.057911000000000004,0.00665,-0.05595,-0.221669,-0.140289,-0.068616,-0.126521,0.048119,-0.080545,-0.116087,-0.15008,-0.036261,-0.105503,-0.034355000000000004,-0.06079400000000001,0.053023,0.008689,-0.010853,-0.047222,-0.066274,-0.223325,-0.208998,-0.000375,-0.031609,-0.047868,-0.03335,-0.059008000000000005,-0.01614,-0.016574000000000002,0.333068,0.302873,0.371031,-0.053265,-0.051754999999999995,-0.033001,-0.046495,-0.026606,-0.034312,-0.031845,-0.035182,-0.034888999999999996,-0.024053,-0.039539,-0.032608,-0.001411,-0.146782,1,0,0,0,0,0,0,0,0,0,0,1,1,0
